7420 4349 145
4614 3988 147
10732 2588 8
9727 930 58
9495 4246 134
10079 1763 186
12455 6496 92
9491 2281 139
3667 7138 65
9412 2433 19
8705 3074 27
6857 6211 154
3993 5708 191
3500 5028 66
3775 4457 166
8644 2870 64
9466 2803 152
2801 7755 139
9055 5651 191
9780 2517 10
8735 5317 22
4117 5345 154
9642 2660 158
6498 2983 42
8435 2678 15
8749 2766 109
10377 4096 90
4299 3929 199
6032 5967 65
3480 4656 109
6678 6616 50
7691 4377 8
7844 5356 28
10505 845 115
9629 2943 54
10129 6823 51
5784 4959 135
12161 4893 99
4825 6925 95
4184 7289 198
8980 5599 183
12724 2691 153
7709 3893 204
8034 4691 132
12161 1989 191
9343 1412 92
11908 3748 24
10981 6591 168
10449 2075 182
2271 5566 145
12731 5590 115
6290 4250 33
4176 7419 80
9720 2439 37
9535 6174 17
11844 5184 189
2087 7453 115
7655 2632 166
7039 2393 78
8498 4975 155
9730 1079 185
8948 4998 175
7852 6054 168
3664 5105 136
3715 5667 103
7065 3356 12
8735 5119 105
7344 3055 161
8194 2266 59
6310 5686 0
5931 5688 151
11543 5704 119
6481 3790 18
9298 1244 141
5552 5425 32
10438 3679 84
6459 2962 14
6017 6622 43
10261 4695 97
10921 1803 88
8462 2606 110
8310 4029 119
11295 4420 58
5343 5579 116
7443 2473 9
4415 4123 68
9426 1289 125
6247 4114 172
8703 5066 166
3970 7288 51
8815 6415 14
8386 5337 92
2660 7060 121
7404 6511 117
8068 6384 34
7426 4349 0
7158 5827 100
9884 6250 184
3224 6866 100
4196 6612 84
3572 5602 102
4193 6383 109
10024 2185 83
2266 5567 166
13562 3328 34
3366 6566 180
7583 3394 22
8591 5639 95
4131 4035 134
3869 7694 132
5154 7061 134
3854 7280 57
3473 4681 146
8954 4057 179
5341 6637 85
4318 7348 92
4055 6144 93
9545 6997 15
10613 4695 67
5885 6113 14
2558 7497 27
5354 7620 170
2268 7541 133
6894 4619 202
5891 3614 160
6510 3464 170
5215 4048 30
9901 3528 160
2845 7278 119
8498 6050 18
9849 1026 107
2847 5054 140
7309 3917 84
3674 6480 175
5854 6956 60
5104 5695 9
7266 3428 112
6117 7434 176
9733 3721 104
10902 3217 39
11683 2786 174
11776 4185 172
10686 2458 202
8901 6288 53
8670 5571 61
12969 2908 169
8703 4612 36
12104 4922 91
12438 5876 25
10162 2595 165
12704 5201 56
12902 3444 177
2824 7284 148
5710 5914 165
13404 4181 168
10371 1888 127
12123 4773 102
11183 3617 24
11295 3661 65
11793 3551 16
7890 2354 11
4604 7561 118
12248 6416 76
3867 6613 193
12391 5140 194
4866 5437 145
10066 2226 19
4197 4176 154
2587 5836 166
6369 4078 89
8282 4546 93
7226 7103 132
9285 6834 123
13714 4115 160
11115 1169 48
9613 3216 13
7827 3644 38
3793 5206 156
7739 2892 121
4674 5817 134
11692 5561 79
9247 690 28
11526 3530 191
8231 7115 63
6244 5100 111
11610 4096 48
10567 3630 88
13121 5117 94
3532 6424 122
9013 2766 131
10604 6270 173
9010 833 168
6063 6951 139
7683 5853 135
2722 7613 69
4038 6492 105
2514 5207 157
6154 4531 13
12289 5296 99
6858 5122 54
4278 6268 57
11402 5206 99
4478 5530 37
12388 5346 41
9200 4656 189
6373 4416 64
11741 5316 161
12363 4037 58
4906 4707 120
11541 3671 54
4102 4808 175
3929 6607 169
5963 4713 136
11161 3527 32
3756 6681 86
9985 5007 24
11002 5803 42
11625 4901 199
10072 4100 178
4777 3806 179
3755 6501 96
11938 5085 196
10105 2040 100
3793 6630 62
11088 5389 83
7759 3281 147
8082 6080 36
6804 3162 144
6306 3811 23
6886 2961 137
10445 2917 108
11943 3626 61
13518 6481 24
12236 2748 102
6814 3685 155
5915 6183 75
12196 4998 21
7968 6114 41
10592 5349 34
3208 6795 196
11183 2614 45
11187 3837 141
11271 3318 143
11423 5399 135
4875 6690 81
10057 5198 144
7178 1916 89
4853 7557 93
10785 2661 73
3273 6903 80
5245 5488 167
12008 4136 175
5246 6190 148
5322 3562 28
11152 6050 28
12124 6013 32
11193 2600 88
10861 2378 12
9712 3450 156
13602 3728 29
2934 6659 40
3706 5570 183
4250 5477 56
10681 6844 183
10718 3031 45
12418 4551 46
4918 5913 126
12485 2099 198
7695 3543 124
12681 4310 171
11470 6005 114
8977 2266 130
5646 5310 154
12461 5851 40
10725 3078 203
3208 5234 111
4456 6729 192
7901 1596 92
11058 5168 59
5709 7117 96
11589 6229 79
11932 1347 171
6238 6485 158
7834 3442 191
9682 7004 12
12611 5484 56
12949 4623 117
9791 2284 45
6608 6851 21
2685 4726 130
3550 6849 102
3943 6060 61
4291 6630 49
12460 5898 130
10472 4734 45
6885 5790 161
12064 3301 55
6307 3040 107
7337 1783 10
7503 2341 138
12975 4644 189
8724 3692 187
10586 5547 70
11181 4410 95
11085 3058 36
7813 5934 182
9364 3945 128
11461 5173 184
8939 3363 79
4296 6145 96
8189 6155 17
5250 6748 96
7824 5367 75
6221 6914 144
2494 6026 123
5207 4710 122
10711 2462 131
10924 3215 12
13183 6155 187
13217 4515 131
8109 7226 178
2870 5205 122
4939 5481 20
7780 2851 59
10599 2502 192
10468 1910 187
7437 3435 9
6327 4455 165
12287 6299 140
5680 5161 197
7001 6977 80
3817 4564 34
4483 6357 175
4102 7557 75
5201 3760 183
12601 6786 148
9610 6863 14
9878 1915 179
12573 2543 100
5897 4872 40
5878 3461 162
5607 7465 70
11083 3321 13
9631 6332 134
10309 3425 171
5193 5896 17
6220 3991 34
9681 2061 58
8584 842 182
11250 4278 38
4633 4573 30
8280 7095 119
8662 4360 119
12941 3930 117
9734 1308 66
8670 5337 185
4074 7322 198
5009 7369 76
9630 1169 70
9315 2923 157
6611 4898 84
9214 2097 159
7204 4257 188
8678 4885 64
9645 6773 167
9198 3770 146
5834 3263 40
13586 5734 85
7967 1861 145
9390 4737 95
9681 1410 151
7720 2350 54
6238 3058 74
5952 4707 110
11027 5921 110
8304 3701 120
9310 2069 118
2991 5921 112
4667 5319 38
4674 5822 24
11184 4623 91
10504 3585 192
7437 3428 67
3284 4461 181
8023 2875 171
6100 5260 193
7653 2620 193
12211 4661 32
8451 7240 17
10119 5343 140
11409 4512 75
8394 1381 195
11784 4154 101
2493 7022 112
7053 3205 49
4169 5904 74
12431 5221 26
9878 5768 42
7433 6066 50
4034 5580 112
10157 4128 191
9460 6346 182
6862 5152 91
6443 5645 99
11547 1920 127
9613 3663 67
7749 4421 187
5091 6192 155
6690 2818 203
12750 5203 191
12033 4675 142
6777 2525 163
6972 2417 92
5078 4489 97
8305 6431 193
12664 6049 68
6824 3015 152
11215 6092 36
10845 6803 131
5547 3174 195
4430 6862 126
11826 5284 14
13702 4809 72
2687 6869 156
4947 6436 48
2641 5957 162
4689 5941 128
7571 3284 188
6377 5905 23
10666 2904 57
5943 6966 66
11415 6060 148
7458 3880 49
9518 5202 77
6094 7458 123
5850 5256 6
2577 7595 39
8757 3675 199
6673 6185 12
3688 6468 122
11646 716 70
5125 6823 32
6148 3501 173
6441 3857 50
12060 4434 81
10172 1835 164
7615 3991 100
3375 6922 141
3811 7151 67
10755 5014 128
4075 7748 155
8568 1047 12
7180 4490 125
7917 4334 45
8992 5743 192
12229 3030 169
13693 3261 121
7721 1966 14
13383 3149 159
10029 2675 67
6209 4788 48
5166 3649 56
10388 1820 161
6761 2412 21
7473 7094 198
8704 3339 185
11871 5764 44
10258 3793 203
11891 5635 148
11121 4906 194
4594 4915 46
12914 2644 94
9421 6205 20
7664 3697 200
8933 5050 95
4872 5756 109
8720 2192 39
2661 6590 42
8042 6465 127
11327 4084 16
2931 5930 154
11798 5730 200
5509 4919 33
10714 3502 189
12005 4372 94
6944 3288 137
5346 3853 164
8268 4566 133
8575 4385 127
9537 6243 187
9138 6624 42
10877 2237 71
3945 7341 41
8743 5343 49
4933 4003 9
6904 2915 109
10294 1855 129
5739 7440 159
12020 2925 99
9203 2155 104
11292 756 92
11993 4840 150
8242 4717 24
5466 7572 19
8381 2954 165
4195 7443 79
8004 3887 70
6562 2460 55
2700 6675 125
7447 3544 196
3490 6592 176
7462 2703 119
11354 6065 142
5438 4590 31
6039 4311 80
8321 3867 63
3232 6153 43
4496 6348 104
8253 2924 74
7297 5332 70
8079 6945 124
7414 3790 10
8784 812 7
6170 4965 196
4277 4973 157
4195 6798 60
9066 4090 153
3714 6934 72
3079 5316 112
10273 3813 174
3419 7422 126
9275 810 40
5064 5391 23
7583 4358 43
10951 3590 187
8442 6634 192
4309 6134 44
7392 3629 49
6578 4926 68
10362 1948 14
6405 6573 85
9963 3082 21
9429 934 169
4340 4717 103
6388 3730 64
6669 2852 9
7174 3091 137
5833 4286 87
12308 6572 163
2281 6367 168
7014 4183 178
10340 6292 109
6804 7436 176
9706 6505 133
11965 4505 18
6229 5969 32
6618 4933 74
8118 4621 199
5352 4732 152
10003 6405 23
8924 2119 148
12492 6817 16
7305 5344 103
9795 6000 108
7238 7174 159
7800 5032 24
6590 6037 134
11474 2761 25
10990 3728 14
9405 5556 121
2908 7373 108
13045 5875 86
3931 5197 90
7689 3682 80
7325 5054 84
9858 963 34
12124 3962 193
10350 1346 13
4882 3559 6
12254 5318 70
6808 5098 190
4861 7565 162
6698 7023 122
5821 6263 12
7554 2646 9
2074 6435 175
4725 4449 56
7127 6023 156
5443 6256 48
3215 6799 180
8953 3685 16
11835 1439 140
6682 7061 156
12226 5453 194
6956 4197 80
12456 2569 18
11727 5521 112
7419 3336 97
5715 5870 94
7935 5288 146
2701 4852 182
7010 6100 98
7149 3105 105
7037 5740 33
10827 2663 23
11719 5194 146
9477 2327 184
5226 5825 139
5615 5188 61
8549 929 180
11402 3051 181
4452 6191 119
9417 7010 80
8004 6722 24
5139 5629 145
4964 6751 188
11665 5874 95
6422 7035 120
6872 3003 118
12236 5772 160
11547 4560 201
8264 4561 77
7690 2396 99
9050 2485 103
5150 5656 112
2605 6853 150
12638 6728 15
13693 5391 23
2445 7016 179
9541 2078 131
3972 6923 82
7502 1928 23
12736 3955 87
7883 3960 172
9482 831 201
12211 5722 132
5489 4776 164
7632 7259 79
4296 6767 147
9331 4822 30
8764 4612 27
13350 3986 129
4497 6909 163
6226 3229 197
3304 4917 18
11992 3191 138
6847 6237 90
11125 2998 141
13409 3966 17
6234 2921 111
6648 4638 169
10135 5346 22
5179 4337 106
6154 4037 141
12633 6005 42
4696 6123 62
9040 3884 190
11091 1381 189
4514 6600 121
6588 4661 198
8761 4796 48
8940 966 185
11389 2828 131
11999 4985 78
8591 5453 110
7812 1909 174
8562 4957 21
4299 6861 175
11841 6034 197
11589 6243 187
7935 2001 43
4758 6781 74
13025 3538 192
9615 4289 197
12252 6454 18
10568 5189 18
7437 4318 107
6656 6594 45
8395 2553 111
9187 4707 43
4114 6884 112
9267 6746 60
8403 2054 186
4126 5055 163
3298 7500 44
7724 7168 196
11895 4798 24
5418 7157 144
10605 3839 191
2826 7615 149
7471 5746 151
11292 3918 195
5766 7134 46
10030 2785 113
10620 3956 20
11536 3433 8
6705 5260 76
12269 5727 46
12594 4449 104
3549 5005 170
8518 5466 27
6192 3570 32
3560 7540 142
3404 6586 153
5174 4479 166
13809 3150 83
8573 5421 111
10295 2497 147
9342 1935 179
8421 3085 172
3936 6908 110
5044 5401 25
3413 7449 105
6227 7055 117
12711 3035 180
10424 3343 79
3261 7371 172
4219 5853 67
6068 4855 131
11184 1506 56
9846 2361 129
3955 4298 56
6041 2728 86
9788 5500 31
6033 5612 135
10090 3388 41
9513 2637 157
5439 3524 148
10742 6050 161
9812 4123 78
8437 5444 73
7179 2256 9
8994 1710 162
8661 2781 65
8693 2181 53
12391 5289 101
8591 7157 153
7068 3166 82
12788 5708 14
3375 5127 156
12254 6310 125
10884 2900 86
8929 6030 164
4716 7454 77
6117 4650 188
4459 5294 51
5687 5870 99
5178 4050 140
7096 3154 52
7969 6902 194
11021 2711 61
11635 5203 22
3125 6614 121
7603 3461 45
4059 4791 141
11632 4084 74
5625 5539 133
3528 6609 172
10187 6251 159
7361 2753 166
6140 5051 138
8714 1537 116
10901 4732 181
7518 2335 17
3175 6433 115
3967 4472 195
6373 6847 160
5339 3469 110
8531 4456 116
5908 6963 60
4419 4617 25
3652 6017 177
10381 4599 197
10497 2215 188
4394 7631 115
10221 4057 13
6872 4644 202
3450 4767 179
5817 2931 92
11806 5764 26
8456 4410 40
6032 5140 93
12197 5750 106
11208 5730 17
7219 2869 128
12535 6021 174
2846 5302 133
8197 2815 182
9362 1172 160
4299 6137 126
13127 4204 57
10414 1540 93
12070 6295 63
8521 2538 193
6610 4922 96
9051 7236 179
9524 3686 124
9018 3908 169
3591 7711 76
9198 1637 121
9407 4455 117
1986 7320 132
7709 5770 132
11715 4401 20
5196 4835 163
6939 3006 24
8880 2773 204
12104 4616 73
2807 6489 103
7863 3971 175
2922 6721 172
10774 3928 184
7559 1861 51
7334 4873 128
4308 6472 185
7644 3080 176
5925 5306 17
13378 5091 179
4891 6302 95
7600 2191 123
6846 2949 41
11046 5650 15
11219 3189 175
7731 4079 157
6324 4480 150
8889 3570 20
9327 1372 25
6202 4579 124
9014 5641 132
6241 5406 46
8001 7152 174
4835 7009 104
12080 5938 136
5549 4374 94
8198 3375 150
3206 7175 58
10818 1010 103
8072 5278 18
8636 4744 163
6627 5711 33
10433 4362 186
7360 3226 27
5802 3339 79
8610 3033 154
9696 4742 185
10891 5066 192
6559 5121 124
5246 3980 183
9250 3574 32
11926 5557 13
9412 1253 40
9361 6301 94
12073 4560 147
11323 6039 63
5094 6703 29
11127 3996 156
2466 7489 126
8229 6634 34
8542 5586 80
5027 7696 164
8961 2333 132
4717 4961 136
3228 6298 172
8624 1446 193
4852 5757 109
11965 3959 159
9091 4680 127
9484 6701 29
12016 1743 193
7788 5774 120
10390 6336 151
6068 6959 171
6887 4441 124
8447 5532 18
2736 7079 147
11273 4923 55
8312 3378 130
3158 7305 183
5036 4341 96
7652 3609 20
10461 6961 184
7001 2783 127
9222 4349 82
11684 934 39
13674 4761 101
11306 6887 154
8945 1029 38
2703 5738 170
7197 3049 36
8357 5199 178
12146 3043 57
9146 1853 142
5239 6301 60
7760 2679 49
8871 4727 61
9868 1854 31
4530 5900 144
11267 2986 43
4394 6289 80
12001 5190 54
10526 2940 138
2444 5314 158
3022 7111 151
6870 5259 140
2684 5471 161
7860 6090 129
10572 3876 28
5414 2900 183
12927 2619 136
6902 3572 103
6805 4751 100
3399 6931 105
13705 5416 23
10424 2130 61
12528 5840 191
5278 4268 22
4075 7639 35
5287 5838 201
6038 4300 125
3896 5396 145
8974 5819 95
11198 6452 184
13397 5504 77
9474 1469 33
9115 5674 198
8700 5680 28
11748 3560 38
9918 2239 126
5779 6825 83
5827 5985 120
7307 3435 57
9049 6577 200
12041 5645 24
4091 7740 75
5801 6139 162
9405 1984 189
7099 4238 144
10993 3397 92
4129 5219 60
6536 7262 143
6194 6915 72
12311 5522 135
8329 4659 77
4638 6440 80
8275 4938 77
9949 6537 120
10187 6591 154
9655 938 143
7241 5003 186
7949 7169 86
11569 2323 138
9572 1069 165
8080 1776 180
9277 6084 130
9529 1502 140
7208 3607 6
3949 7194 155
7754 3584 172
7515 4826 76
12509 6165 76
6935 3185 64
4454 4291 117
3490 7582 178
8160 4688 128
6667 5060 119
5074 6447 153
10604 3793 55
10030 6945 157
7545 5162 106
2639 5609 170
4927 4374 195
10884 2288 110
6636 2636 14
12033 4647 76
9227 6111 67
13692 3346 179
11245 4773 77
7923 1722 58
3833 5956 95
10468 3468 25
7415 6956 198
9475 6944 161
9527 7071 60
2904 6832 116
9431 1868 135
6206 3087 58
6475 4066 78
8074 4493 196
11271 5292 184
8585 6028 159
3831 4699 83
7675 7003 87
4433 4214 180
12990 5976 28
7435 4589 23
6676 7018 17
8228 3658 9
2464 5167 181
10390 1801 10
10154 6819 155
3558 5722 139
12090 6320 20
11212 6631 194
3741 6648 194
8257 6514 97
5417 3635 148
12047 4688 200
10100 6457 179
11605 6215 67
12600 6289 97
9472 1777 93
7277 4890 43
4830 6109 171
7252 6229 198
7188 3490 112
10330 4349 118
7802 5531 186
3488 7189 60
8329 5521 172
9161 6939 193
8568 937 31
10949 6467 101
8139 6694 158
10327 1346 13
3018 5583 121
9213 2410 123
2711 5512 38
12716 2081 79
4916 7003 109
10012 5015 50
11212 6624 190
2920 6953 151
3505 5158 92
3392 6908 112
7242 7309 24
7017 7232 132
7630 3973 168
11305 3223 198
4868 5172 46
10823 6920 187
9503 6046 119
6386 5279 149
7612 6734 200
12389 2502 151
8342 6284 158
8562 6873 186
4621 6660 23
9926 1774 80
7484 3238 29
9426 1832 135
5185 6937 107
11815 4501 192
11493 4002 133
5442 3595 59
9414 885 125
6160 5797 160
8584 2038 77
4567 6335 111
10592 2151 61
12125 5290 41
12091 6840 187
13770 4050 142
7739 6641 64
10759 5069 137
4143 6491 60
6973 3349 178
8589 2152 189
4762 4552 157
10098 3200 34
5379 7095 155
4428 6790 46
4043 6337 36
11487 4604 72
9369 3962 87
4201 5557 187
5768 4969 174
4412 5589 45
7176 6629 197
11847 5304 13
11438 3365 156
7734 6618 186
9175 7040 25
11072 3283 106
13109 5389 193
8548 6167 188
10412 3132 72
12462 3644 15
2837 6911 89
9627 1895 158
10209 7097 162
3939 7740 177
12690 3953 85
8851 1527 165
8907 4522 12
9505 3678 70
10045 1523 62
7224 5009 146
13068 5828 159
2182 7212 185
4592 4463 40
3764 6911 39
11845 5277 21
4912 6455 35
12192 3044 192
7338 3543 35
11269 6297 53
9467 3161 187
8482 4724 178
3173 5311 117
12250 5005 102
6445 4285 83
10759 6854 163
3232 7656 112
11907 1419 25
10428 3749 52
5137 5217 15
7623 3902 48
3313 6855 157
6910 5371 55
4766 5648 146
2108 6634 160
12156 6654 201
11751 6468 30
11607 4942 115
5755 3811 59
4910 3230 182
2818 6185 170
8878 2780 36
3898 5399 182
9766 4145 129
11072 3274 167
5210 5651 16
4931 6087 101
7667 2434 50
4044 7514 74
12454 6244 106
10594 2824 122
8557 7153 168
6872 4630 128
9814 3659 198
4068 4784 137
3894 7843 176
3282 6258 150
10910 2919 199
9500 2242 32
11819 5303 4
7260 2546 111
8383 4228 182
6778 2598 148
8173 4201 148
9586 1301 23
12118 4767 30
6720 3507 52
5918 6733 32
10471 5477 95
8976 5080 161
14004 5757 172
10749 4778 29
5674 7185 78
10039 4721 165
4479 5513 69
4047 5124 118
3232 4869 14
9447 1193 122
9616 5322 37
9578 1168 126
2263 6051 163
8128 3956 181
3272 6526 124
5560 6164 150
11030 2789 13
4685 3410 183
4070 6421 191
8066 3813 189
11648 2742 109
9613 1553 8
7070 5844 191
12158 5447 141
10421 4001 131
7556 4114 118
12166 4670 189
11954 5081 59
4227 5470 79
10124 1469 49
3317 4864 182
3212 7718 35
6119 5775 17
5276 5555 162
8577 3867 113
8185 2340 197
13350 5503 59
12142 5810 126
8339 6682 121
7346 4673 135
8226 1311 198
7553 7200 168
5977 5668 133
2984 6021 144
9347 5394 62
7613 6957 199
9543 3498 190
7420 3044 104
13674 5464 65
9076 5636 191
9238 5415 138
5014 4666 135
12222 6781 141
6045 3686 21
11014 2909 146
6766 5936 98
8192 1951 166
8473 7261 17
3986 7366 91
7438 5828 34
5803 6167 52
4367 5202 183
6069 4585 66
12250 6065 185
2063 7257 151
9645 1177 157
3830 6839 45
8278 3975 94
12015 4783 185
3633 7388 76
11943 6727 200
4861 7037 75
10382 3358 191
12740 2872 99
7026 5005 78
7941 5974 34
5502 6031 196
10071 6004 174
6805 6970 189
10525 2621 109
3896 6988 126
10593 5995 98
6933 5863 63
9116 2905 28
13063 3278 54
5629 6811 142
7679 2565 10
8072 7167 115
13824 4229 48
12125 2321 2
13746 5453 93
3167 6659 153
6644 2847 111
8456 3196 68
12192 3516 200
11809 5515 37
11496 4483 79
7676 1904 66
4168 7425 67
4021 5749 142
5553 4447 91
3639 6241 144
10080 729 90
3602 6140 60
10885 911 150
3876 7783 135
12610 4376 70
6313 4127 95
8366 2956 143
13148 2849 57
10150 4708 51
6765 3080 183
2236 6535 138
8466 980 197
3532 6522 146
9781 3673 38
3425 7699 84
11977 5152 14
11188 1616 138
10962 4607 70
6316 4884 90
7003 4083 117
12012 5399 115
11331 6912 142
11743 5751 38
5735 4869 49
2848 5506 141
5509 3793 83
11327 850 150
12418 6208 24
3643 7590 148
7344 6363 57
9522 3074 119
4521 6976 144
7782 5062 109
9198 741 85
9885 3104 139
4469 5347 85
4080 6626 129
9362 1666 196
6262 4214 130
4995 6101 3
3623 5538 105
6222 4994 198
10457 6907 119
11516 1827 186
10632 2595 152
4503 6658 34
4174 4799 145
6838 2663 188
10284 4515 92
7468 6080 86
6182 4892 99
7964 2181 105
2992 5078 175
8578 6844 186
2568 5265 161
3636 6622 136
11085 3232 98
6319 4443 105
7548 5092 27
6930 2905 143
5284 4586 8
6716 5196 148
8148 5036 104
11436 4743 149
7711 1912 67
10279 4600 169
11577 1626 134
12022 5981 75
8251 7116 58
8595 4645 84
9581 1589 196
11725 5852 97
11525 2205 127
10240 5262 79
8136 4444 73
2462 5672 169
7286 5446 12
7134 3928 140
12783 5693 23
10024 1541 143
10295 6803 22
5480 5312 199
10489 6815 108
13781 6445 121
5456 7559 3
9700 2936 191
4462 7422 72
13061 5882 175
4486 6942 150
7501 6200 139
9470 998 86
8336 3369 93
3374 4800 119
6896 2993 177
7587 2109 175
9950 3220 11
3024 4926 174
2139 7031 159
10551 6168 83
10391 1927 113
6482 5013 95
7280 7047 155
10405 2508 192
10983 3577 15
7179 2890 106
6158 4371 89
5069 7491 154
5218 7025 154
4520 6518 42
9762 4898 23
5404 7381 127
10232 6051 51
9732 3971 55
10013 1118 64
11191 1371 62
4508 6186 188
4852 5685 182
13772 4166 154
7746 3271 166
12701 3444 127
4327 4998 56
5688 4961 37
11197 3050 168
11544 2199 155
11991 5913 107
11180 4691 177
7307 1596 183
9039 4955 191
3196 6447 188
4750 3945 18
8853 2680 100
3201 7009 45
6426 6729 65
3975 4347 121
3981 4474 195
12940 3895 103
3110 5868 34
7528 5773 29
2997 6214 105
8832 2954 110
3276 6369 179
12811 2719 23
8822 6548 124
8885 2762 75
10994 1343 83
9921 1576 133
11966 5701 96
8041 4639 37
10417 3637 129
6784 4997 43
5793 5370 189
4354 4503 101
9147 941 43
10753 3304 197
3608 6776 173
3429 5970 162
10335 2115 126
5263 7135 125
7038 5731 167
2861 6738 39
6382 5207 34
10442 1936 49
4891 5663 132
7208 3227 177
10208 1770 103
12257 5643 99
2668 6362 163
8430 4621 77
4004 5806 77
3965 4956 51
6235 4993 109
13586 4998 197
6543 2916 133
9036 2655 119
9065 1397 190
11321 2273 29
6520 5903 54
11630 708 70
3667 5207 181
5330 6391 125
11546 4596 195
8017 1984 39
12069 4799 125
3131 5475 101
6007 7260 161
6413 5289 119
13391 5841 163
4877 7454 133
7180 3220 196
3984 5414 46
10505 2672 139
10376 2897 153
9288 6957 191
5179 4681 170
10959 3349 152
7902 5346 122
10910 1035 70
13451 5132 62
7249 2889 43
12185 1699 96
8772 5103 88
12302 6579 128
10434 2940 128
3410 7722 109
7145 3311 199
9710 978 31
8922 938 94
5633 6142 26
12384 2525 151
6382 3918 42
10526 3789 94
10650 3358 142
6809 3286 47
2679 6543 113
7964 4915 112
9861 3456 111
6757 6790 11
5114 4499 162
5616 2973 199
3019 7450 163
9585 2410 177
5627 3881 47
12183 3403 103
11491 5734 136
5648 5121 113
5750 7429 27
9339 3654 37
5192 4155 175
9706 3991 55
10787 2551 154
6016 3145 39
7659 2940 192
7255 3027 55
9555 4039 107
3720 5221 130
5495 6323 59
11954 5489 113
11772 5479 26
2546 6846 145
6051 6921 131
3587 7626 80
3927 7056 47
7583 3953 71
5247 7111 149
4350 4791 35
12901 6625 28
12279 3909 170
10530 4969 37
9216 689 87
13117 2454 192
4747 5017 40
3088 5423 106
7565 6535 109
2312 7514 134
10497 2656 80
9884 3495 32
7906 2190 197
5499 5969 136
6193 6908 120
6999 3268 110
10140 6496 124
7056 6582 110
12244 6515 134
9540 2897 187
8845 1703 77
8906 5016 180
11946 1361 82
9565 6716 26
11722 3682 54
7242 5270 8
11717 4598 65
6961 5085 19
7827 5944 164
5104 6532 68
11286 4475 166
10870 3257 96
10413 3059 186
6168 5243 6
11483 4177 15
7697 6156 181
10659 4476 14
9337 4045 31
9599 7089 198
12239 5256 177
5558 5646 95
3364 4667 37
12172 5244 116
5633 7213 182
10134 3224 45
3402 7682 77
3672 7457 29
4129 6302 75
11668 5661 171
11646 6821 152
8987 6803 161
8155 4508 61
6247 5344 114
3593 7030 121
2711 7313 121
10448 6793 81
12369 5274 101
11871 1642 89
9146 4967 29
9133 5816 65
4608 6313 28
4459 4324 155
2450 6349 172
6845 5787 146
6829 2387 108
3107 7341 167
2182 7264 129
5291 6153 134
11677 6262 133
12834 2565 29
3938 6607 54
5753 5332 194
8336 4571 178
8448 7174 124
6837 5044 80
9637 1074 9
8345 2855 19
11438 1680 109
9439 5735 31
9599 7102 183
5323 3702 85
11882 4523 30
12111 5798 54
11939 5870 160
11234 3486 146
6166 3272 105
9520 2458 126
7229 2489 197
3578 6613 170
8162 1473 32
5015 4279 151
10197 2226 48
8906 2792 202
11839 2767 102
11666 4705 102
11843 4406 14
6273 5132 173
9961 4151 82
9517 6032 155
10152 6840 77
11843 4826 195
5686 4147 91
3960 7198 185
10587 2092 70
11914 4869 185
2687 7706 186
2943 7111 38
4268 7302 54
7148 7163 128
5477 3916 90
10570 4504 199
10146 4756 96
9163 2294 108
5466 3351 31
7631 6581 87
6377 6450 114
3888 5380 178
7022 7208 172
5549 4123 109
2835 7707 102
3580 6534 174
11720 6267 39
10379 2363 6
2247 6790 148
9722 6634 156
2623 7156 163
13552 6549 142
6811 6947 185
9288 5988 180
7346 1997 53
5507 3138 175
4241 7255 52
9866 917 44
3057 6390 107
7157 6890 30
7079 5823 61
10756 3950 187
5352 6287 9
9684 6461 31
3483 7072 98
7284 4066 142
8617 3857 114
13332 6438 50
4564 5470 160
11413 3400 112
9473 6814 185
2677 6820 161
8514 4993 39
3122 4726 87
2624 6900 176
4124 4054 35
7350 3041 119
6821 5510 135
7992 6000 162
11895 5544 15
9617 4411 162
9360 4832 120
4024 5915 109
5711 5442 180
11774 5365 169
9120 6421 129
9465 2274 183
7324 3703 200
5170 4376 48
6471 5755 170
5651 3744 66
3352 4850 174
2568 6319 132
10440 2687 162
6558 5168 169
3429 5559 112
4966 7048 129
2593 7636 144
4884 4921 118
7679 4557 92
9002 3068 33
5317 6285 17
9915 5959 100
12827 6048 194
5861 2962 25
4779 5460 153
4289 6130 69
10930 2734 171
4388 5671 65
10615 5968 125
7522 3769 64
7985 5531 203
8547 1011 126
13879 5399 136
9870 2186 66
5758 4358 36
5489 5967 90
10858 2762 65
10931 4905 192
6385 2278 201
13117 3506 178
2624 6600 110
8280 2366 199
10400 2476 114
6866 1938 182
3622 6476 77
2103 7171 141
11238 4493 144
13705 3624 104
5444 3624 36
10951 5155 179
12294 5227 183
4855 7034 81
7769 5739 192
7874 2261 118
8783 5098 64
4884 4168 25
11047 2684 67
8615 1630 68
5861 5127 55
7472 7008 193
6187 2780 173
9562 6256 149
7751 2894 35
6627 6515 178
12863 6233 35
11439 4493 64
3210 5325 158
5199 7003 61
10013 5632 165
13051 4936 113
3129 5242 97
10918 3485 150
9042 4787 36
4389 7508 88
5120 3435 130
9777 1306 13
10133 2281 203
4376 4586 91
3618 4553 103
8082 3821 71
6157 5913 194
6225 7041 170
5597 4014 82
5340 6285 21
8172 2149 168
10807 3545 100
5285 7439 116
6340 4455 151
12416 3355 30
8432 4594 16
4296 6926 153
10146 861 94
7656 2413 48
6429 5283 142
11814 4870 195
8955 3178 43
6051 6164 27
